Date,Last Price
27/12/1996,19.13
26/12/1996,18.59
24/12/1996,18.68
23/12/1996,19.5
20/12/1996,18.85
19/12/1996,18.77
18/12/1996,19.42
17/12/1996,20.77
16/12/1996,21.99
13/12/1996,21.09
12/12/1996,20.45
11/12/1996,19.68
10/12/1996,17.88
09/12/1996,17.75
06/12/1996,18.82
05/12/1996,18.14
04/12/1996,17.93
03/12/1996,18.68
02/12/1996,17.93
29/11/1996,17.14
27/11/1996,16.96
26/11/1996,16.97
25/11/1996,15.91
22/11/1996,14.92
21/11/1996,15.77
20/11/1996,15.94
19/11/1996,15.23
18/11/1996,15.12
15/11/1996,14.36
14/11/1996,13.79
13/11/1996,14.89
12/11/1996,15.36
11/11/1996,14.04
08/11/1996,15.78
07/11/1996,17.21
06/11/1996,16.97
05/11/1996,17.65
04/11/1996,18.04
01/11/1996,17.89
31/10/1996,18.11
30/10/1996,18.48
29/10/1996,18.28
28/10/1996,18.34
25/10/1996,17.29
24/10/1996,16.89
23/10/1996,16.45
22/10/1996,16.4
21/10/1996,15.98
18/10/1996,15.08
17/10/1996,15.41
16/10/1996,15.6
15/10/1996,15.83
14/10/1996,15.13
11/10/1996,15.07
10/10/1996,16.26
09/10/1996,16.09
08/10/1996,15.58
07/10/1996,15.11
04/10/1996,14.8
03/10/1996,16.77
02/10/1996,16.78
01/10/1996,17.05
30/09/1996,16.95
27/09/1996,16.1
26/09/1996,16.11
25/09/1996,16.22
24/09/1996,16.45
23/09/1996,16.46
20/09/1996,15.65
19/09/1996,16.03
18/09/1996,15.86
17/09/1996,15.74
16/09/1996,15.43
13/09/1996,15.2
12/09/1996,15.97
11/09/1996,16.06
10/09/1996,16.25
09/09/1996,16.36
06/09/1996,17.1
05/09/1996,20.51
04/09/1996,18.64
03/09/1996,18.47
30/08/1996,17.01
29/08/1996,16.22
28/08/1996,15.1
27/08/1996,15.11
26/08/1996,15.38
23/08/1996,14.18
22/08/1996,13.71
21/08/1996,14.52
20/08/1996,14.73
19/08/1996,15.27
16/08/1996,14.81
15/08/1996,15.46
14/08/1996,15.96
13/08/1996,16.41
12/08/1996,15.57
09/08/1996,15.77
08/08/1996,16.04
07/08/1996,16.24
06/08/1996,16.93
05/08/1996,17.36
02/08/1996,16.19
01/08/1996,18.76
31/07/1996,19.46
30/07/1996,20.53
29/07/1996,20.09
26/07/1996,17.45
25/07/1996,19.39
24/07/1996,21.44
23/07/1996,21.55
22/07/1996,20.41
19/07/1996,17.26
18/07/1996,17.93
17/07/1996,19.22
16/07/1996,20.1
15/07/1996,20.11
12/07/1996,17.09
11/07/1996,17.81
10/07/1996,15.51
09/07/1996,15.49
08/07/1996,16.42
05/07/1996,16.09
03/07/1996,14.21
02/07/1996,14.19
01/07/1996,13.78
28/06/1996,13.68
27/06/1996,14.19
26/06/1996,15.23
25/06/1996,15.43
24/06/1996,15.91
21/06/1996,15.8
20/06/1996,16.97
19/06/1996,17.54
18/06/1996,17.45
17/06/1996,17.46
14/06/1996,18.64
13/06/1996,17.12
12/06/1996,17
11/06/1996,16.68
10/06/1996,16.78
07/06/1996,16.1
06/06/1996,16.84
05/06/1996,16.04
04/06/1996,16.18
03/06/1996,16.86
31/05/1996,16.07
30/05/1996,16.02
29/05/1996,17.15
28/05/1996,16.92
24/05/1996,15.54
23/05/1996,16.17
22/05/1996,15.5
21/05/1996,16
20/05/1996,15.8
17/05/1996,15.13
16/05/1996,15.71
15/05/1996,15.59
14/05/1996,14.9
13/05/1996,15.16
10/05/1996,15.61
09/05/1996,16.99
08/05/1996,15.78
07/05/1996,16.87
06/05/1996,16.92
03/05/1996,16.7
02/05/1996,18.62
01/05/1996,16.07
30/04/1996,15.83
29/04/1996,15.45
26/04/1996,14.75
25/04/1996,14.72
24/04/1996,14.91
23/04/1996,15.01
22/04/1996,15.38
19/04/1996,15.12
18/04/1996,16.41
17/04/1996,17.07
16/04/1996,16.45
15/04/1996,16.83
12/04/1996,17.38
11/04/1996,19.65
10/04/1996,20.22
09/04/1996,17.32
08/04/1996,18.72
04/04/1996,16.18
03/04/1996,16.33
02/04/1996,16.45
01/04/1996,17.9
29/03/1996,18.88
28/03/1996,18.16
27/03/1996,17.89
26/03/1996,17.8
25/03/1996,17.84
22/03/1996,17.05
21/03/1996,17.74
20/03/1996,18.66
19/03/1996,18.35
18/03/1996,17.31
15/03/1996,16.54
14/03/1996,16.93
13/03/1996,18.13
12/03/1996,19.09
11/03/1996,19.4
08/03/1996,20.7
07/03/1996,16.49
06/03/1996,16.56
05/03/1996,16.1
04/03/1996,16.67
01/03/1996,16.72
29/02/1996,17.04
28/02/1996,16.72
27/02/1996,16.63
26/02/1996,16.38
23/02/1996,14.78
22/02/1996,14.56
21/02/1996,14.47
20/02/1996,16.8
16/02/1996,15.37
15/02/1996,16.13
14/02/1996,15.59
13/02/1996,14.94
12/02/1996,14.69
09/02/1996,14.63
08/02/1996,13.89
07/02/1996,14.11
06/02/1996,14.59
05/02/1996,13.46
02/02/1996,13.23
01/02/1996,12.65
31/01/1996,12.53
30/01/1996,12.42
29/01/1996,12.19
26/01/1996,12
25/01/1996,12.94
24/01/1996,12.54
23/01/1996,13.56
22/01/1996,13.34
19/01/1996,12.7
18/01/1996,13.58
17/01/1996,14.25
16/01/1996,14.09
15/01/1996,14.99
12/01/1996,14.23
11/01/1996,14.69
10/01/1996,16.4
09/01/1996,15.21
08/01/1996,13.11
05/01/1996,13.58
04/01/1996,13.78
03/01/1996,12.1
02/01/1996,12.19
29/12/1995,12.52
28/12/1995,12.25
27/12/1995,11.98
26/12/1995,11.49
22/12/1995,11.51
21/12/1995,10.77
20/12/1995,12.2
19/12/1995,13.16
18/12/1995,14.55
15/12/1995,11.44
14/12/1995,11.07
13/12/1995,10.36
12/12/1995,10.63
11/12/1995,11.06
08/12/1995,11.12
07/12/1995,12.74
06/12/1995,12.7
05/12/1995,11.65
04/12/1995,10.66
01/12/1995,11.11
30/11/1995,11.58
29/11/1995,11.65
28/11/1995,11.57
27/11/1995,12.43
24/11/1995,11.87
22/11/1995,11.81
21/11/1995,11.74
20/11/1995,12.37
17/11/1995,12.49
16/11/1995,12.57
15/11/1995,12.95
14/11/1995,13.38
13/11/1995,13.2
10/11/1995,12.97
09/11/1995,12.46
08/11/1995,12.16
07/11/1995,13.05
06/11/1995,12.74
03/11/1995,12.26
02/11/1995,13.19
01/11/1995,13.41
31/10/1995,13.83
30/10/1995,14.26
27/10/1995,14.63
26/10/1995,15.59
25/10/1995,14.49
24/10/1995,13.85
23/10/1995,14.17
20/10/1995,13.46
19/10/1995,13.55
18/10/1995,14.05
17/10/1995,14.03
16/10/1995,14.62
13/10/1995,13.67
12/10/1995,14.24
11/10/1995,14.57
10/10/1995,14.97
09/10/1995,14.85
06/10/1995,13.98
05/10/1995,15.74
04/10/1995,14.86
03/10/1995,14.5
02/10/1995,13.95
29/09/1995,12.74
28/09/1995,12.46
27/09/1995,12.9
26/09/1995,12.9
25/09/1995,13.22
22/09/1995,12.46
21/09/1995,12.5
20/09/1995,12.35
19/09/1995,12.67
18/09/1995,12.34
15/09/1995,11.58
14/09/1995,11.1
13/09/1995,11.35
12/09/1995,11.46
11/09/1995,11.51
08/09/1995,11.16
07/09/1995,11.85
06/09/1995,11.65
05/09/1995,11.65
01/09/1995,11.29
31/08/1995,11.52
30/08/1995,12.03
29/08/1995,12.65
28/08/1995,12.48
25/08/1995,12.33
24/08/1995,12.94
23/08/1995,13.17
22/08/1995,12.6
21/08/1995,13.42
18/08/1995,12.03
17/08/1995,12.13
16/08/1995,12.45
15/08/1995,12.35
14/08/1995,13.24
11/08/1995,12.9
10/08/1995,13
09/08/1995,12.75
08/08/1995,13.06
07/08/1995,13.1
04/08/1995,13.21
03/08/1995,13.78
02/08/1995,13.66
01/08/1995,13.56
31/07/1995,13.49
28/07/1995,13.18
27/07/1995,13.18
26/07/1995,13.18
25/07/1995,12.77
24/07/1995,12.55
21/07/1995,12.37
20/07/1995,12.78
19/07/1995,13.49
18/07/1995,12.68
17/07/1995,12.26
14/07/1995,12.08
13/07/1995,12.56
12/07/1995,12.31
11/07/1995,12.25
10/07/1995,12.19
07/07/1995,11.77
06/07/1995,11.52
05/07/1995,12.1
03/07/1995,11.57
30/06/1995,11.38
29/06/1995,11.59
28/06/1995,11.74
27/06/1995,12.37
26/06/1995,11.8
23/06/1995,11.12
22/06/1995,11.44
21/06/1995,11.32
20/06/1995,11.16
19/06/1995,11.21
16/06/1995,10.75
15/06/1995,11.23
14/06/1995,11.29
13/06/1995,11.29
12/06/1995,11.91
09/06/1995,12.76
08/06/1995,12.89
07/06/1995,12.84
06/06/1995,13
05/06/1995,13.45
02/06/1995,12.98
01/06/1995,12.21
31/05/1995,12.85
30/05/1995,12.52
26/05/1995,12.2
25/05/1995,11.63
24/05/1995,11.26
23/05/1995,11.55
22/05/1995,11.68
19/05/1995,12.81
18/05/1995,13.13
17/05/1995,12.36
16/05/1995,12.2
15/05/1995,12.38
12/05/1995,11.84
11/05/1995,12.98
10/05/1995,13.08
09/05/1995,12.75
08/05/1995,12.22
05/05/1995,12.06
04/05/1995,12.64
03/05/1995,11.69
02/05/1995,11.88
01/05/1995,12.14
28/04/1995,11.75
27/04/1995,11.93
26/04/1995,12.28
25/04/1995,12.41
24/04/1995,11.92
21/04/1995,11.86
20/04/1995,12.1
19/04/1995,13.09
18/04/1995,12.96
17/04/1995,12.33
13/04/1995,11.48
12/04/1995,12.04
11/04/1995,12.73
10/04/1995,12.79
07/04/1995,12.85
06/04/1995,12.81
05/04/1995,12.96
04/04/1995,12.62
03/04/1995,13.5
31/03/1995,13.37
30/03/1995,12.62
29/03/1995,12.51
28/03/1995,11.33
27/03/1995,11.83
24/03/1995,11.19
23/03/1995,11.43
22/03/1995,11.29
21/03/1995,11.53
20/03/1995,11.34
17/03/1995,11.8
16/03/1995,11.95
15/03/1995,12.42
14/03/1995,12.1
13/03/1995,12.15
10/03/1995,12.38
09/03/1995,13.36
08/03/1995,13.72
07/03/1995,14.22
06/03/1995,12.17
03/03/1995,11.45
02/03/1995,12.02
01/03/1995,11.65
28/02/1995,11.75
27/02/1995,12.51
24/02/1995,10.84
23/02/1995,11.15
22/02/1995,11.39
21/02/1995,12.05
17/02/1995,11.71
16/02/1995,11.61
15/02/1995,11.52
14/02/1995,11.43
13/02/1995,11.41
10/02/1995,11.28
09/02/1995,11.63
08/02/1995,11.42
07/02/1995,11.17
06/02/1995,11.22
03/02/1995,10.98
02/02/1995,11.13
01/02/1995,11.73
31/01/1995,11.96
30/01/1995,12.26
27/01/1995,11.25
26/01/1995,11.25
25/01/1995,11.46
24/01/1995,11.94
23/01/1995,12.79
20/01/1995,12.15
19/01/1995,11.86
18/01/1995,11.57
17/01/1995,11.79
16/01/1995,11.14
13/01/1995,11.1
12/01/1995,12.83
11/01/1995,12.15
10/01/1995,12.52
09/01/1995,13.33
06/01/1995,13.13
05/01/1995,13.5
04/01/1995,13.53
03/01/1995,14.25
30/12/1994,13.2
29/12/1994,12.86
28/12/1994,12.81
27/12/1994,12.07
23/12/1994,11.82
22/12/1994,12.42
21/12/1994,12.05
20/12/1994,12.98
19/12/1994,13.02
16/12/1994,12.79
15/12/1994,12.87
14/12/1994,13.03
13/12/1994,14.48
12/12/1994,15.46
09/12/1994,16.04
08/12/1994,18.15
07/12/1994,16.28
06/12/1994,16.05
05/12/1994,16.1
02/12/1994,16.55
01/12/1994,16.69
30/11/1994,15.95
29/11/1994,16.15
28/11/1994,16.83
25/11/1994,17.44
23/11/1994,18.41
22/11/1994,17.24
21/11/1994,16.13
18/11/1994,16
17/11/1994,15.91
16/11/1994,15.56
15/11/1994,16.66
14/11/1994,16.68
11/11/1994,16.5
10/11/1994,16
09/11/1994,16.42
08/11/1994,16.3
07/11/1994,17.37
04/11/1994,16.75
03/11/1994,15.58
02/11/1994,15.34
01/11/1994,14.84
31/10/1994,14.56
28/10/1994,14.56
27/10/1994,15.67
26/10/1994,15.7
25/10/1994,16.13
24/10/1994,16.97
21/10/1994,15.91
20/10/1994,15.99
19/10/1994,15.13
18/10/1994,14.59
17/10/1994,14.76
14/10/1994,13.32
13/10/1994,14.9
12/10/1994,14.51
11/10/1994,13.55
10/10/1994,14.72
07/10/1994,14.92
06/10/1994,16.24
05/10/1994,15.92
04/10/1994,16.66
03/10/1994,15.44
30/09/1994,14.28
29/09/1994,13.97
28/09/1994,13.25
27/09/1994,14.13
26/09/1994,14.56
23/09/1994,14.53
22/09/1994,13.89
21/09/1994,14.49
20/09/1994,14.45
19/09/1994,13.06
16/09/1994,12.8
15/09/1994,11.88
14/09/1994,13.09
13/09/1994,13.77
12/09/1994,14.01
09/09/1994,13.12
08/09/1994,11.86
07/09/1994,11.81
06/09/1994,11.69
02/09/1994,11.4
01/09/1994,11.86
31/08/1994,11.97
30/08/1994,11.23
29/08/1994,11.82
26/08/1994,12.19
25/08/1994,12.02
24/08/1994,11.57
23/08/1994,11.75
22/08/1994,12.62
19/08/1994,12.83
18/08/1994,12.07
17/08/1994,11.54
16/08/1994,11.39
15/08/1994,12.06
12/08/1994,11.09
11/08/1994,12.13
10/08/1994,11.91
09/08/1994,12.54
08/08/1994,12.41
05/08/1994,12.34
04/08/1994,12.18
03/08/1994,11.35
02/08/1994,11.27
01/08/1994,11.17
29/07/1994,11.13
28/07/1994,12.03
27/07/1994,11.93
26/07/1994,11.66
25/07/1994,11.46
22/07/1994,11.22
21/07/1994,11.65
20/07/1994,11.7
19/07/1994,11.65
18/07/1994,11.44
15/07/1994,11.28
14/07/1994,11.64
13/07/1994,12.42
12/07/1994,13.4
11/07/1994,13.83
08/07/1994,13.26
07/07/1994,14.01
06/07/1994,14.7
05/07/1994,14.92
01/07/1994,14.36
30/06/1994,14.97
29/06/1994,14.42
28/06/1994,15.04
27/06/1994,15.53
24/06/1994,16.72
23/06/1994,14.12
22/06/1994,14.02
21/06/1994,14.7
20/06/1994,13.96
17/06/1994,12.31
16/06/1994,11.22
15/06/1994,11.52
14/06/1994,11.6
13/06/1994,11.92
10/06/1994,12.69
09/06/1994,13.21
08/06/1994,13.32
07/06/1994,13.05
06/06/1994,13.03
03/06/1994,12.19
02/06/1994,12.73
01/06/1994,12.72
31/05/1994,13.03
27/05/1994,12.49
26/05/1994,12.5
25/05/1994,12.43
24/05/1994,12.73
23/05/1994,13.49
20/05/1994,12.79
19/05/1994,12.33
18/05/1994,12.55
17/05/1994,14.08
16/05/1994,14.67
13/05/1994,14.54
12/05/1994,15.46
11/05/1994,15.55
10/05/1994,15.19
09/05/1994,16.16
06/05/1994,15.08
05/05/1994,14.56
04/05/1994,14.29
03/05/1994,13.81
02/05/1994,14.11
29/04/1994,13.77
28/04/1994,14.51
26/04/1994,13.8
25/04/1994,14.26
22/04/1994,14.94
21/04/1994,14.93
20/04/1994,17.01
19/04/1994,16.93
18/04/1994,17.22
15/04/1994,15.98
14/04/1994,16.27
13/04/1994,17.02
12/04/1994,16.42
11/04/1994,16.61
08/04/1994,16.92
07/04/1994,16.98
06/04/1994,17.38
05/04/1994,18.13
04/04/1994,23.87
31/03/1994,20.45
30/03/1994,18.59
29/03/1994,16.49
28/03/1994,14.9
25/03/1994,13.67
24/03/1994,13.43
23/03/1994,12.31
22/03/1994,13.39
21/03/1994,14.34
18/03/1994,13.32
17/03/1994,12.76
16/03/1994,14.51
15/03/1994,14.78
14/03/1994,16.61
11/03/1994,14.87
10/03/1994,16.55
09/03/1994,14.41
08/03/1994,16.23
07/03/1994,14.26
04/03/1994,16
03/03/1994,16.36
02/03/1994,16.08
01/03/1994,15.83
28/02/1994,14.87
25/02/1994,14.8
24/02/1994,15.96
23/02/1994,13.91
22/02/1994,13.52
18/02/1994,14.7
17/02/1994,13.79
16/02/1994,13.13
15/02/1994,13.4
14/02/1994,14.28
11/02/1994,14.46
10/02/1994,14.24
09/02/1994,13.3
08/02/1994,13.66
07/02/1994,13.96
04/02/1994,15.25
03/02/1994,10.75
02/02/1994,10.61
01/02/1994,10.65
31/01/1994,10.63
28/01/1994,9.94
27/01/1994,10.3
26/01/1994,11.17
25/01/1994,11.38
24/01/1994,11.6
21/01/1994,11.09
20/01/1994,11.16
19/01/1994,11.76
18/01/1994,11.63
17/01/1994,11.88
14/01/1994,11.15
13/01/1994,12.08
12/01/1994,11.65
11/01/1994,11.29
10/01/1994,10.74
07/01/1994,10.96
06/01/1994,11.27
05/01/1994,10.94
04/01/1994,11.91
03/01/1994,12.57
31/12/1993,11.66
30/12/1993,10.69
29/12/1993,10.46
28/12/1993,9.82
27/12/1993,9.7
23/12/1993,9.48
22/12/1993,9.31
21/12/1993,10.08
20/12/1993,10.75
17/12/1993,11.08
16/12/1993,10.9
15/12/1993,11.03
14/12/1993,11.13
13/12/1993,10.98
10/12/1993,12.6
09/12/1993,12.43
08/12/1993,12.46
07/12/1993,12.41
06/12/1993,12.84
03/12/1993,12.69
02/12/1993,13.51
01/12/1993,13.83
30/11/1993,13.76
29/11/1993,14.12
26/11/1993,13.77
24/11/1993,13.51
23/11/1993,14.27
22/11/1993,15.9
19/11/1993,15.03
18/11/1993,14.65
17/11/1993,15.57
16/11/1993,15.11
15/11/1993,14.46
12/11/1993,13.33
11/11/1993,13.88
10/11/1993,13.72
09/11/1993,13.94
08/11/1993,14.31
05/11/1993,14.97
04/11/1993,14.68
03/11/1993,13.26
02/11/1993,11.74
01/11/1993,11.78
29/10/1993,11.46
28/10/1993,11.88
27/10/1993,12.01
26/10/1993,11.83
25/10/1993,11.83
22/10/1993,11.48
21/10/1993,11.2
20/10/1993,11.32
19/10/1993,11.61
18/10/1993,11.33
15/10/1993,10.87
14/10/1993,11
13/10/1993,11.38
12/10/1993,12.41
11/10/1993,12.26
08/10/1993,12.04
07/10/1993,13.14
06/10/1993,12.68
05/10/1993,12.97
04/10/1993,12.85
01/10/1993,11.83
30/09/1993,12.99
29/09/1993,12.63
28/09/1993,12.19
27/09/1993,12.49
24/09/1993,12.47
23/09/1993,13.36
22/09/1993,13.75
21/09/1993,17.3
20/09/1993,14.6
17/09/1993,13.39
16/09/1993,13.36
15/09/1993,12.7
14/09/1993,13.15
13/09/1993,12.16
10/09/1993,11.7
09/09/1993,12.67
08/09/1993,13.24
07/09/1993,12.9
03/09/1993,11.16
02/09/1993,11.87
01/09/1993,11.48
31/08/1993,11.85
30/08/1993,11.74
27/08/1993,11.91
26/08/1993,12.14
25/08/1993,12.1
24/08/1993,11.8
23/08/1993,12.15
20/08/1993,11.62
19/08/1993,11.63
18/08/1993,11.52
17/08/1993,11.59
16/08/1993,12.01
13/08/1993,12.19
12/08/1993,12.38
11/08/1993,12.07
10/08/1993,12.31
09/08/1993,12.39
06/08/1993,12.33
05/08/1993,12.03
04/08/1993,11.71
03/08/1993,11.49
02/08/1993,11.47
30/07/1993,11.73
29/07/1993,11.25
28/07/1993,11.37
27/07/1993,11.34
26/07/1993,11.32
23/07/1993,11.32
22/07/1993,11.69
21/07/1993,11.97
20/07/1993,11.05
19/07/1993,11.46
16/07/1993,10.96
15/07/1993,10.6
14/07/1993,10.78
13/07/1993,11.02
12/07/1993,10.85
09/07/1993,10.8
08/07/1993,12.24
07/07/1993,13.05
06/07/1993,13.87
02/07/1993,11.33
01/07/1993,11.51
30/06/1993,11.26
29/06/1993,11.29
28/06/1993,11.11
25/06/1993,11.25
24/06/1993,12.25
23/06/1993,12.04
22/06/1993,11.65
21/06/1993,12.25
18/06/1993,12.24
17/06/1993,11.66
16/06/1993,11.87
15/06/1993,11.99
14/06/1993,12.33
11/06/1993,12.71
10/06/1993,13.31
09/06/1993,13.96
08/06/1993,14.74
07/06/1993,14.07
04/06/1993,12.86
03/06/1993,13.54
02/06/1993,13.48
01/06/1993,13.67
28/05/1993,13.47
27/05/1993,13.1
26/05/1993,12.88
25/05/1993,14.04
24/05/1993,14.1
21/05/1993,14.51
20/05/1993,13.98
19/05/1993,14.29
18/05/1993,14.19
17/05/1993,14.13
14/05/1993,14.39
13/05/1993,14.76
12/05/1993,13.56
11/05/1993,13.35
10/05/1993,13.72
07/05/1993,13.01
06/05/1993,13.22
05/05/1993,12.38
04/05/1993,12.14
03/05/1993,12.9
30/04/1993,12.42
29/04/1993,12.8
28/04/1993,13.12
27/04/1993,13.93
26/04/1993,15.25
23/04/1993,13.36
22/04/1993,12.68
21/04/1993,12.11
20/04/1993,11.94
19/04/1993,12.06
16/04/1993,11.29
15/04/1993,10.96
14/04/1993,11.76
13/04/1993,11.7
12/04/1993,11.93
08/04/1993,12.83
07/04/1993,13.64
06/04/1993,14.24
05/04/1993,14.12
02/04/1993,14.5
01/04/1993,13.02
31/03/1993,12.53
30/03/1993,12.23
29/03/1993,12.63
26/03/1993,12.21
25/03/1993,12.08
24/03/1993,12.44
23/03/1993,13.02
22/03/1993,13.66
19/03/1993,13.23
18/03/1993,14.17
17/03/1993,14.53
16/03/1993,14.51
15/03/1993,14.74
12/03/1993,15.66
11/03/1993,14.26
10/03/1993,13.91
09/03/1993,14.17
08/03/1993,16.22
05/03/1993,14.08
04/03/1993,13.44
03/03/1993,13.13
02/03/1993,12.49
01/03/1993,13.6
26/02/1993,13.16
25/02/1993,13.76
24/02/1993,14.72
23/02/1993,15.04
22/02/1993,14.7
19/02/1993,15.02
18/02/1993,15.56
17/02/1993,15.9
16/02/1993,15.76
12/02/1993,12.38
11/02/1993,12.69
10/02/1993,13.43
09/02/1993,13.48
08/02/1993,13.22
05/02/1993,12.9
04/02/1993,12.29
03/02/1993,12.12
02/02/1993,12.25
01/02/1993,12.33
29/01/1993,12.42
28/01/1993,12.04
27/01/1993,12.01
26/01/1993,11.45
25/01/1993,11.38
22/01/1993,11.3
21/01/1993,11.69
20/01/1993,12.15
19/01/1993,12.06
18/01/1993,11.49
15/01/1993,11.57
14/01/1993,11.99
13/01/1993,12.42
12/01/1993,12.78
11/01/1993,12.86
08/01/1993,13.77
07/01/1993,14.72
06/01/1993,13.37
05/01/1993,13.35
04/01/1993,13.36
31/12/1992,12.57
30/12/1992,12.6
29/12/1992,12.29
28/12/1992,12.22
24/12/1992,11.57
23/12/1992,11.51
22/12/1992,11.75
21/12/1992,11.65
18/12/1992,11.66
17/12/1992,12.14
16/12/1992,12.58
15/12/1992,12.41
14/12/1992,12.66
11/12/1992,12.34
10/12/1992,12.75
09/12/1992,12.58
08/12/1992,11.73
07/12/1992,12
04/12/1992,11.81
03/12/1992,12.03
02/12/1992,12.56
01/12/1992,12.8
30/11/1992,13.01
27/11/1992,12.58
25/11/1992,12.5
24/11/1992,12.66
23/11/1992,13.4
20/11/1992,13.67
19/11/1992,14.33
18/11/1992,14.55
17/11/1992,15.01
16/11/1992,14.86
13/11/1992,14.61
12/11/1992,14.37
11/11/1992,13.99
10/11/1992,14.37
09/11/1992,14.23
06/11/1992,14.69
05/11/1992,15.38
04/11/1992,16.28
03/11/1992,17.33
02/11/1992,16.67
30/10/1992,16.15
29/10/1992,15.47
28/10/1992,15.95
27/10/1992,16.24
26/10/1992,16.32
23/10/1992,16.46
22/10/1992,15.84
21/10/1992,16.62
20/10/1992,16.87
19/10/1992,17.31
16/10/1992,17.01
15/10/1992,17.11
14/10/1992,18.42
13/10/1992,17.9
12/10/1992,19.49
09/10/1992,20.51
08/10/1992,19.26
07/10/1992,21.02
06/10/1992,19.95
05/10/1992,20.01
02/10/1992,17.79
01/10/1992,16.31
30/09/1992,14.28
29/09/1992,14.97
28/09/1992,15.19
25/09/1992,14.8
24/09/1992,13.44
23/09/1992,13.83
22/09/1992,13.88
21/09/1992,13.45
18/09/1992,13.74
17/09/1992,14.31
16/09/1992,14.72
15/09/1992,13.63
14/09/1992,13
11/09/1992,12.47
10/09/1992,12.92
09/09/1992,13.36
08/09/1992,13.65
04/09/1992,12.98
03/09/1992,12.88
02/09/1992,12.73
01/09/1992,13.4
31/08/1992,13.58
28/08/1992,13.14
27/08/1992,13.66
26/08/1992,14.5
25/08/1992,15.62
24/08/1992,16.19
21/08/1992,15.01
20/08/1992,14.48
19/08/1992,14.35
18/08/1992,13.84
17/08/1992,14.61
14/08/1992,14.66
13/08/1992,15.34
12/08/1992,14.88
11/08/1992,15.09
10/08/1992,14.51
07/08/1992,13.94
06/08/1992,14.23
05/08/1992,13.82
04/08/1992,13.58
03/08/1992,13.83
31/07/1992,13.17
30/07/1992,13.5
29/07/1992,13.44
28/07/1992,13.05
27/07/1992,13.9
24/07/1992,13.37
23/07/1992,13.33
22/07/1992,13.57
21/07/1992,12.6
20/07/1992,12.66
17/07/1992,12.6
16/07/1992,12.27
15/07/1992,12.52
14/07/1992,13.5
13/07/1992,14.01
10/07/1992,13.7
09/07/1992,14.6
08/07/1992,15.53
07/07/1992,15.83
06/07/1992,14.87
02/07/1992,13.88
01/07/1992,13.34
30/06/1992,13.35
29/06/1992,13.21
26/06/1992,14.67
25/06/1992,14.4
24/06/1992,14.4
23/06/1992,14.53
22/06/1992,16.66
19/06/1992,16.31
18/06/1992,18.2
17/06/1992,18.08
16/06/1992,15.22
15/06/1992,14.76
12/06/1992,14.95
11/06/1992,16.29
10/06/1992,16.62
09/06/1992,15.97
08/06/1992,15.19
05/06/1992,14.65
04/06/1992,13.66
03/06/1992,14.35
02/06/1992,14.57
01/06/1992,14.43
29/05/1992,13.86
28/05/1992,13.77
27/05/1992,13.99
26/05/1992,14.92
22/05/1992,13.73
21/05/1992,13.92
20/05/1992,13.62
19/05/1992,13.57
18/05/1992,14.62
15/05/1992,14.82
14/05/1992,15.49
13/05/1992,15.19
12/05/1992,15.68
11/05/1992,15.17
08/05/1992,15.65
07/05/1992,16.54
06/05/1992,16.81
05/05/1992,16.66
04/05/1992,16.92
01/05/1992,16.61
30/04/1992,15.53
29/04/1992,15.95
28/04/1992,16.24
27/04/1992,16.49
24/04/1992,15.71
23/04/1992,15.83
22/04/1992,15.96
21/04/1992,16.53
20/04/1992,15.93
16/04/1992,14.85
15/04/1992,15.15
14/04/1992,15.98
13/04/1992,16.99
10/04/1992,16.85
09/04/1992,17.89
08/04/1992,20.15
07/04/1992,18.81
06/04/1992,16.72
03/04/1992,16.72
02/04/1992,17.06
01/04/1992,16.48
31/03/1992,16.18
30/03/1992,15.97
27/03/1992,16.02
26/03/1992,16.29
25/03/1992,16.19
24/03/1992,16.32
23/03/1992,16.73
20/03/1992,16.82
19/03/1992,16.52
18/03/1992,16.69
17/03/1992,16.79
16/03/1992,18.46
13/03/1992,18.35
12/03/1992,19.72
11/03/1992,19.79
10/03/1992,18.68
09/03/1992,19.68
06/03/1992,19.75
05/03/1992,18.47
04/03/1992,17.89
03/03/1992,17.26
02/03/1992,16.88
28/02/1992,16.68
27/02/1992,16.51
26/02/1992,16.64
25/02/1992,16.35
24/02/1992,17.13
21/02/1992,16.87
20/02/1992,16.72
19/02/1992,17.16
18/02/1992,18.22
14/02/1992,17.03
13/02/1992,17.45
12/02/1992,17.37
11/02/1992,17.7
10/02/1992,18.56
07/02/1992,18.51
06/02/1992,18.79
05/02/1992,18.22
04/02/1992,17.96
03/02/1992,18.2
31/01/1992,17.4
30/01/1992,17.49
29/01/1992,17.62
28/01/1992,17.67
27/01/1992,16.67
24/01/1992,16.24
23/01/1992,16.46
22/01/1992,16.75
21/01/1992,17.92
20/01/1992,16.42
17/01/1992,16.32
16/01/1992,17.64
15/01/1992,17.39
14/01/1992,17.01
13/01/1992,18.01
10/01/1992,18.45
09/01/1992,18.96
08/01/1992,18.72
07/01/1992,19.23
06/01/1992,18.96
03/01/1992,18.75
02/01/1992,18.95
31/12/1991,19.31
30/12/1991,17.63
27/12/1991,15.7
26/12/1991,15.44
24/12/1991,15.67
23/12/1991,16.61
20/12/1991,17.65
19/12/1991,17.96
18/12/1991,17.78
17/12/1991,18.12
16/12/1991,17.62
